flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
217,292,282,298,211,-2.09,8.7,3.89,-0.06,0.03,-0.01,6
217,291,282,298,211,-2.2,8.67,3.93,-0.06,-0.02,-0.0,6
217,292,282,298,211,-2.21,8.63,3.92,-0.07,0.01,-0.0,6
217,293,282,299,211,-1.95,8.72,4.01,-0.06,0.0,-0.01,6
217,292,282,298,211,-2.17,8.61,4.06,-0.07,0.02,-0.01,6
217,292,282,298,211,-2.22,8.6,4.03,-0.05,0.02,-0.01,6
217,291,282,298,211,-2.06,8.63,4.01,-0.04,0.03,-0.01,6
217,292,282,299,211,-1.98,8.72,3.93,-0.03,0.01,-0.02,6
218,293,283,300,211,-2.24,8.66,3.87,-0.04,0.03,-0.02,6
217,292,283,299,211,-2.2,8.63,3.92,-0.05,0.02,-0.02,6
217,291,282,298,211,-1.95,8.71,3.92,-0.04,0.01,-0.02,6
