flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
211,306,282,279,211,-3.01,9.16,1.69,-0.05,0.02,-0.02,17
211,307,282,279,211,-2.79,9.17,1.69,-0.05,0.03,-0.01,17
211,309,282,280,212,-2.68,9.22,1.62,-0.05,0.02,-0.01,17
211,308,281,280,212,-2.51,9.28,1.68,-0.06,0.02,-0.02,17
211,307,281,280,212,-2.72,9.26,1.67,-0.06,0.01,-0.03,17
211,307,281,279,211,-2.93,9.2,1.72,-0.06,-0.0,-0.03,17
212,309,282,280,212,-3.05,9.16,1.69,-0.07,0.03,-0.02,17
211,308,282,280,212,-2.96,9.15,1.75,-0.06,0.03,-0.01,17
212,308,282,279,211,-2.65,9.19,1.75,-0.05,0.02,-0.01,17
211,307,282,279,212,-2.52,9.3,1.76,-0.03,0.02,-0.02,17
211,307,281,279,211,-2.68,9.25,1.69,-0.04,0.01,-0.03,17
211,308,281,279,211,-2.8,9.25,1.69,-0.04,0.01,-0.03,17
212,308,282,280,212,-3.03,9.16,1.66,-0.05,0.02,-0.03,17
211,308,281,279,212,-2.9,9.17,1.63,-0.05,0.02,-0.01,17
211,307,281,279,211,-2.68,9.2,1.71,-0.05,0.03,-0.01,17
211,307,281,279,212,-2.48,9.29,1.7,-0.05,0.01,-0.02,17
211,308,282,279,212,-2.56,9.3,1.71,-0.05,0.01,-0.03,17
211,308,282,279,212,-2.76,9.22,1.76,-0.06,0.01,-0.04,17
212,308,282,279,212,-3.02,9.16,1.74,-0.05,0.02,-0.03,17
211,307,281,279,211,-2.92,9.16,1.7,-0.05,0.02,-0.02,17
211,307,281,278,211,-2.76,9.18,1.67,-0.05,0.03,-0.01,17
211,309,282,280,211,-2.59,9.23,1.69,-0.05,0.01,-0.01,17
