,0
195,22.639814615249634
196,22.12340235710144
197,22.095937252044678
198,22.00690484046936
199,21.75017213821411
200,21.84328055381775
201,21.982020616531372
202,21.209094047546387
203,21.301655530929565
204,21.17902636528015
205,21.35722327232361
206,20.45805561542511
207,20.597302198410034
208,20.57244062423706
209,20.389015674591064
210,20.068447828292847
211,20.42699694633484
212,20.001415610313416
213,19.97803008556366
214,19.462044596672058
215,19.541781067848206
216,19.28621506690979
217,19.04178011417389
218,19.06732201576233
219,18.791687488555908
220,18.988879919052124
221,18.514554619789124
222,18.32370388507843
223,18.224842071533203
224,18.184379935264587
225,17.87851583957672
226,17.87947988510132
227,17.21721911430359
228,17.417664408683777
229,16.891343116760254
230,16.96580672264099
231,16.710845947265625
232,16.57912290096283
233,16.438263535499573
234,16.204644560813904
235,16.007274270057678
236,16.039356231689453
237,15.652322173118591
238,15.757702827453613
239,15.332719922065735
240,15.095289826393127
241,14.986784100532532
242,14.959204196929932
243,14.403189063072205
244,14.561710834503174
245,14.195558905601501
246,13.881348848342896
247,13.833199739456177
248,13.70922577381134
249,13.441175699234009
250,13.129199743270874
251,13.324851632118225
252,12.47415554523468
253,12.917523980140686
254,12.413211703300476
255,11.945929169654846
256,12.223623394966125
257,11.691409826278687
258,11.80891489982605
259,11.376451849937439
260,11.34095025062561
261,10.86754709482193
262,11.001742482185364
263,10.716922342777252
264,10.696869730949402
265,10.20138967037201
266,10.3492751121521
267,10.371460676193237
268,10.200618505477905
269,9.51826936006546
270,9.832571268081665
271,9.651395738124847
272,9.430286228656769
273,9.546203911304474
274,8.970490217208862
275,9.003105580806732
276,8.901145994663239
277,8.475608468055725
278,8.496794283390045
279,8.464660346508026
280,8.064061939716339
281,8.455606758594513
282,8.297996997833252
283,7.9599409103393555
284,7.8694539070129395
285,7.5970698595047
286,7.676844418048859
287,7.7748531103134155
288,7.644306182861328
289,7.4292032122612
290,7.0825512409210205
291,7.087372958660126
292,6.716289281845093
293,7.094666659832001
294,7.025513291358948
295,6.919423997402191
296,6.964655339717865
297,6.692726731300354
298,6.700461566448212
299,6.3782424330711365
300,6.351989328861237
301,6.145063698291779
302,6.319027066230774
303,6.110048770904541
304,6.093106150627136
305,6.091373264789581
306,5.906568944454193
307,5.897503077983856
308,5.701552003622055
309,6.1014726758003235
310,5.682446539402008
311,5.465152323246002
312,5.416073113679886
313,5.403070122003555
314,5.672360479831696
315,5.387087851762772
316,5.1890334486961365
317,5.330159962177277
318,5.187796503305435
319,4.834835708141327
320,5.299480140209198
321,4.949808478355408
322,4.812941551208496
323,5.0631630420684814
324,4.74664169549942
325,4.769293874502182
326,4.934723258018494
327,4.647143661975861
328,4.631596803665161
329,4.63644951581955
330,4.553201854228973
331,4.504282861948013
332,4.3483045399188995
333,4.4606349766254425
334,4.523264646530151
335,4.231615364551544
336,4.176313042640686
337,4.198077380657196
338,4.3916977643966675
339,4.219013452529907
340,4.030919671058655
341,4.121780961751938
342,3.854002684354782
343,4.095414370298386
344,3.862081527709961
345,3.9173706769943237
346,4.036514192819595
347,3.5823311507701874
348,3.8739110827445984
349,3.8611128628253937
350,3.4208228439092636
351,3.612702339887619
352,3.5624477565288544
353,3.6920878291130066
354,3.5096641182899475
355,3.412451386451721
356,3.326433449983597
357,3.2497905790805817
358,3.2339886128902435
359,3.176204264163971
