flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
213,294,299,299,222,-9.82,-2.98,-0.44,-0.09,0.03,-0.03,11
213,293,299,298,222,-9.77,-3.04,-0.35,-0.06,0.01,-0.06,11
213,293,299,299,222,-9.81,-3.14,-0.35,-0.07,0.04,-0.04,11
213,293,299,298,223,-9.65,-3.0,-0.35,-0.03,0.04,-0.04,11
213,294,299,299,223,-9.68,-2.93,-0.48,-0.04,0.05,-0.01,11
213,294,300,299,223,-9.66,-2.92,-0.44,-0.04,0.04,-0.02,11
213,293,299,298,222,-9.55,-2.91,-0.39,-0.05,0.01,-0.05,11
213,294,299,298,222,-9.42,-2.95,-0.37,-0.04,0.03,-0.06,11
213,293,299,298,222,-9.42,-2.91,-0.36,-0.06,0.03,-0.05,11
213,294,299,299,223,-9.49,-2.9,-0.37,-0.04,0.01,-0.02,11
213,294,299,299,223,-9.4,-2.83,-0.42,-0.04,-0.0,-0.03,11
213,293,299,299,222,-9.43,-2.85,-0.38,-0.05,0.02,-0.02,11
213,293,299,298,222,-9.51,-2.93,-0.36,-0.05,0.02,-0.05,11
213,294,299,298,222,-9.72,-3.04,-0.35,-0.06,0.04,-0.04,11
213,294,299,299,223,-9.66,-2.94,-0.39,-0.03,0.02,-0.03,11
213,294,299,299,222,-9.73,-2.96,-0.42,-0.05,0.03,-0.01,11
