217,314,305,302,236,-2.79,3.11,7.6,-0.39,-0.41,-0.02
216,314,305,301,236,-3.56,4.19,8.64,0.1,0.04,-0.08
216,314,305,301,236,-4.43,5.44,8.71,0.34,0.12,-0.01
215,314,305,301,235,-3.09,3.73,8.19,-0.35,-0.26,-0.04
214,313,304,300,235,-3.59,3.76,8.27,-0.02,-0.07,0.01
214,313,304,300,234,-3.9,4.57,8.5,-0.19,-0.41,0.03
213,313,303,299,234,-2.8,3.78,7.94,0.12,0.02,0.04
212,311,302,298,232,-3.48,3.79,7.88,-0.02,0.23,-0.03
212,310,301,298,231,-2.92,4.11,7.91,0.2,-0.13,0.01
211,309,300,297,230,-3.77,4.29,8.18,0.51,0.57,-0.11
211,307,299,296,229,-3.94,4.71,7.89,0.21,0.28,-0.16
210,307,298,296,228,-3.16,4.35,8.09,-0.25,-0.08,-0.06
210,306,297,294,227,-4.41,4.67,8.37,-0.43,0.16,-0.11
210,306,297,294,227,-2.64,4.09,7.81,-1.24,-0.59,-0.08
210,306,297,294,227,-3.67,3.86,8.41,-0.16,-0.02,0.02
210,305,296,293,226,-3.82,4.02,9.02,-0.37,-0.06,0.01
210,305,295,293,226,-2.27,3.67,8.2,-0.61,-0.39,-0.05
210,304,294,292,224,-3.48,3.44,8.82,-0.54,-0.12,-0.01
209,304,294,291,224,-2.97,3.47,8.62,-0.61,-0.22,-0.06
